Unnamed: 0,deploy_end,deploy_start,deployment_id,deploy_year,well_id,DT,Date,Time,ms,raw_Level_m,TEMPERATURE,end_date_x,logger_no,serial_no,cut_start,cut_end,temp_threshold,notes,manual plot notes,logger plot notes,cut notes,Unnamed: 10,Unnamed: 11,end_date_y,Rate of Change
0,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-17 17:00:00,7/17/2018,05:00:00 pm,0,8.2792,9.243,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.013700000000000045
792,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 05:00:00,7/23/2018,05:00:00 am,0,8.2975,8.959,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.00010000000000012221
793,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 05:10:00,7/23/2018,05:10:00 am,0,8.2977,8.96,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
794,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 05:20:00,7/23/2018,05:20:00 am,0,8.2977,8.96,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
795,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 05:30:00,7/23/2018,05:30:00 am,0,8.2986,8.96,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
796,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 05:40:00,7/23/2018,05:40:00 am,0,8.2991,8.96,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
797,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 05:50:00,7/23/2018,05:50:00 am,0,8.299,8.96,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
798,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 06:00:00,7/23/2018,06:00:00 am,0,8.2994,8.961,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
799,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 06:10:00,7/23/2018,06:10:00 am,0,8.2995,8.961,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
800,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 06:20:00,7/23/2018,06:20:00 am,0,8.3,8.961,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
801,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 06:30:00,7/23/2018,06:30:00 am,0,8.3003,8.962,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
802,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 06:40:00,7/23/2018,06:40:00 am,0,8.3009,8.962,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
803,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 06:50:00,7/23/2018,06:50:00 am,0,8.3008,8.962,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
804,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 07:00:00,7/23/2018,07:00:00 am,0,8.3005,8.963,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
805,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 07:10:00,7/23/2018,07:10:00 am,0,8.3009,8.963,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.00010000000000012221
806,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 07:20:00,7/23/2018,07:20:00 am,0,8.3006,8.964,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
807,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 07:30:00,7/23/2018,07:30:00 am,0,8.3005,8.964,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
808,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 07:40:00,7/23/2018,07:40:00 am,0,8.3005,8.965,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
809,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 07:50:00,7/23/2018,07:50:00 am,0,8.3003,8.966,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0002000000000000668
810,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 08:00:00,7/23/2018,08:00:00 am,0,8.3004,8.968,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0002000000000000668
811,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 08:10:00,7/23/2018,08:10:00 am,0,8.3001,8.97,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
812,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 08:20:00,7/23/2018,08:20:00 am,0,8.3001,8.971,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0002000000000000668
813,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 08:30:00,7/23/2018,08:30:00 am,0,8.3007,8.973,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
814,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 08:40:00,7/23/2018,08:40:00 am,0,8.3013,8.973,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.00019999999999988915
815,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 08:50:00,7/23/2018,08:50:00 am,0,8.3011,8.975,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
816,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 09:00:00,7/23/2018,09:00:00 am,0,8.3012,8.975,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.00010000000000012221
817,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 09:10:00,7/23/2018,09:10:00 am,0,8.3011,8.976,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
818,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 09:20:00,7/23/2018,09:20:00 am,0,8.3001,8.977,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
819,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 09:30:00,7/23/2018,09:30:00 am,0,8.3004,8.978,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
820,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 09:40:00,7/23/2018,09:40:00 am,0,8.3004,8.979,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0002000000000000668
821,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 09:50:00,7/23/2018,09:50:00 am,0,8.3007,8.981,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
822,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 10:00:00,7/23/2018,10:00:00 am,0,8.3002,8.981,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0002000000000000668
823,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 10:10:00,7/23/2018,10:10:00 am,0,8.3003,8.983,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
824,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 10:20:00,7/23/2018,10:20:00 am,0,8.2997,8.983,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
825,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 10:30:00,7/23/2018,10:30:00 am,0,8.2989,8.984,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
826,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 10:40:00,7/23/2018,10:40:00 am,0,8.2989,8.985,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
827,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 10:50:00,7/23/2018,10:50:00 am,0,8.2986,8.985,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.00010000000000012221
828,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 11:00:00,7/23/2018,11:00:00 am,0,8.2979,8.986,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
829,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 11:10:00,7/23/2018,11:10:00 am,0,8.2978,8.987,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
830,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 11:20:00,7/23/2018,11:20:00 am,0,8.2976,8.987,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
831,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 11:30:00,7/23/2018,11:30:00 am,0,8.2974,8.988,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
832,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 11:40:00,7/23/2018,11:40:00 am,0,8.2976,8.988,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.00010000000000012221
833,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 11:50:00,7/23/2018,11:50:00 am,0,8.2978,8.989,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
834,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 12:00:00,7/23/2018,12:00:00 pm,0,8.297,8.99,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
835,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 12:10:00,7/23/2018,12:10:00 pm,0,8.2968,8.99,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
836,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 12:20:00,7/23/2018,12:20:00 pm,0,8.2967,8.99,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
837,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 12:30:00,7/23/2018,12:30:00 pm,0,8.2965,8.991,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
838,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 12:40:00,7/23/2018,12:40:00 pm,0,8.296,8.991,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.00010000000000012221
839,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 12:50:00,7/23/2018,12:50:00 pm,0,8.2943,8.992,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
840,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 13:00:00,7/23/2018,01:00:00 pm,0,8.2946,8.992,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
841,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 13:10:00,7/23/2018,01:10:00 pm,0,8.2936,8.993,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
842,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 13:20:00,7/23/2018,01:20:00 pm,0,8.2929,8.993,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
843,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 13:30:00,7/23/2018,01:30:00 pm,0,8.2922,8.994,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
844,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 13:40:00,7/23/2018,01:40:00 pm,0,8.2923,8.994,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
845,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 13:50:00,7/23/2018,01:50:00 pm,0,8.292,8.994,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
846,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 14:00:00,7/23/2018,02:00:00 pm,0,8.2913,8.993,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
847,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 14:10:00,7/23/2018,02:10:00 pm,0,8.2901,8.992,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
848,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 14:20:00,7/23/2018,02:20:00 pm,0,8.2899,8.992,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.00010000000000012221
849,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 14:30:00,7/23/2018,02:30:00 pm,0,8.2905,8.991,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
850,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 14:40:00,7/23/2018,02:40:00 pm,0,8.2922,8.991,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
851,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 14:50:00,7/23/2018,02:50:00 pm,0,8.2936,8.99,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
852,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 15:00:00,7/23/2018,03:00:00 pm,0,8.2931,8.989,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.00010000000000012221
853,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 15:10:00,7/23/2018,03:10:00 pm,0,8.294,8.988,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
854,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 15:20:00,7/23/2018,03:20:00 pm,0,8.2946,8.988,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.00019999999999988915
855,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 15:30:00,7/23/2018,03:30:00 pm,0,8.2944,8.986,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
856,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 15:40:00,7/23/2018,03:40:00 pm,0,8.2939,8.986,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
857,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 15:50:00,7/23/2018,03:50:00 pm,0,8.2919,8.986,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
858,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 16:00:00,7/23/2018,04:00:00 pm,0,8.2931,8.986,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
859,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 16:10:00,7/23/2018,04:10:00 pm,0,8.293,8.987,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
860,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 16:20:00,7/23/2018,04:20:00 pm,0,8.293,8.988,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.00010000000000012221
861,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 16:30:00,7/23/2018,04:30:00 pm,0,8.2907,8.989,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
862,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 16:40:00,7/23/2018,04:40:00 pm,0,8.2912,8.99,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
863,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 16:50:00,7/23/2018,04:50:00 pm,0,8.2917,8.99,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
864,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-23 17:00:00,7/23/2018,05:00:00 pm,0,8.2927,8.991,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
